Time  1646426940729965660, -0.215511, 0.223832, -0.000825, -0.661722, 0.779379, -0.000014, 0.000034, 
Time  1646426940746439362, -0.211488, 0.227518, -0.000824, -0.669033, 0.777716, -0.000014, 0.000034, 
Time  1646426940759031840, -0.207944, 0.230558, -0.000829, -0.675470, 0.776340, -0.000015, 0.000033, 
Time  1646426940777198255, -0.203718, 0.234042, -0.000825, -0.683200, 0.774802, -0.000013, 0.000034, 
Time  1646426940794604242, -0.198952, 0.237754, -0.000825, -0.691683, 0.773139, -0.000013, 0.000034, 
Time  1646426940820999157, -0.193036, 0.242078, -0.000823, -0.702409, 0.771226, -0.000013, 0.000033, 
Time  1646426940832103770, -0.186789, 0.246328, -0.000825, -0.713683, 0.769319, -0.000014, 0.000034, 
Time  1646426940840090422, -0.184189, 0.247996, -0.000825, -0.718340, 0.768558, -0.000014, 0.000034, 
Time  1646426940848053430, -0.181514, 0.249680, -0.000824, -0.723015, 0.767773, -0.000013, 0.000034, 
Time  1646426940857219415, -0.178422, 0.251579, -0.000824, -0.728279, 0.766922, -0.000014, 0.000034, 
Time  1646426940865352144, -0.175626, 0.253273, -0.000822, -0.732956, 0.766165, -0.000013, 0.000034, 
Time  1646426940874016198, -0.172806, 0.254961, -0.000819, -0.737652, 0.765362, -0.000013, 0.000034, 
Time  1646426940884108956, -0.168830, 0.257280, -0.000826, -0.744112, 0.764236, -0.000013, 0.000033, 
Time  1646426940895124991, -0.165091, 0.259370, -0.000829, -0.749936, 0.763261, -0.000013, 0.000034, 
Time  1646426940903256508, -0.161246, 0.261451, -0.000823, -0.755753, 0.762254, -0.000014, 0.000033, 
Time  1646426940910050724, -0.159295, 0.262492, -0.000823, -0.758648, 0.761735, -0.000014, 0.000034, 
Time  1646426940917109471, -0.156161, 0.264151, -0.000824, -0.763261, 0.760918, -0.000013, 0.000034, 
Time  1646426940927996141, -0.152566, 0.266024, -0.000822, -0.768432, 0.760045, -0.000014, 0.000034, 
Time  1646426940938056197, -0.148031, 0.268317, -0.000833, -0.774758, 0.758940, -0.000014, 0.000034, 
Time  1646426940945246383, -0.144675, 0.269993, -0.000833, -0.779370, 0.758126, -0.000014, 0.000034, 
Time  1646426940952116723, -0.141284, 0.271671, -0.000826, -0.783982, 0.757339, -0.000014, 0.000034, 
Time  1646426940960070694, -0.138247, 0.273139, -0.000824, -0.787977, 0.756661, -0.000014, 0.000034, 
Time  1646426940969021621, -0.134713, 0.274810, -0.000825, -0.792557, 0.755849, -0.000013, 0.000034, 
Time  1646426940977009366, -0.130704, 0.276704, -0.000822, -0.797741, 0.754946, -0.000012, 0.000034, 
Time  1646426940985327215, -0.127101, 0.278389, -0.000826, -0.802349, 0.754192, -0.000012, 0.000034, 
Time  1646426940994073886, -0.123412, 0.280079, -0.000826, -0.806933, 0.753463, -0.000016, 0.000034, 
Time  1646426941010999994, -0.116778, 0.283011, -0.000824, -0.814958, 0.752101, -0.000015, 0.000034, 
Time  1646426941513992786, 0.237995, 0.389845, -0.000827, -1.106412, 0.702636, -0.000017, 0.000034, 
Time  1646426941525141872, 0.248176, 0.392167, -0.000815, -1.112770, 0.701499, -0.000015, 0.000034, 
Time  1646426941531162034, 0.254714, 0.393649, -0.000825, -1.116826, 0.700805, -0.000015, 0.000034, 
Time  1646426941538052391, 0.261347, 0.395127, -0.000815, -1.120849, 0.700113, -0.000015, 0.000034, 
